dataFrom,date,review,rating,extracted_devresp,devresp_time,Positive Score,Negative Score,Neutral Score,Compound Score,nps_indiv,nps_category,clean_review,Topic_Number,Topic_Name,date_only,Topic,Unnamed: 1,key
appStore,2023-09-25 13:13:58,DO NOT USE THIS APP!!!! So frustrating on this app. 3 times I tried to move a small portion of money out of my pocket. 3 times the pocket becomes $0 straight away and I can’t move/transfer my money out!!!!!!!!!!!!!,1,"Hey there! Sorry to hear this. This is definitely not the experience that we’d want you to have. Could you please get in touch with us via Live Chat or call, at (+65) 3105 2055, so that we can assist you further? We’d be happy to make things right for you! 🙏",NaT,0.042,0.11,0.848,-0.6136,2,Detractor,"['time', 'move', 'portion', 'money', 'pocket', 'time', 'pocket', 'straight', 'move', 'transfer', 'money']",6,Login & Account Setup,2023-09-25,,,
appStore,2023-07-27 17:29:44,Gave an application to open account but the bank decided to cancel opening new accounts and the “bank” didnt even bother to inform clients! May be its a gods sign to save my money.,1,"We're sorry to hear that your account application experience didn't go as expected. You should have received an email or in-app push notification about the outcome. If you need further clarification or assistance on this matter, please reach out to us at (+65) 3105 2055, we’re here 24/7! 💜",NaT,0.176,0.062,0.763,0.6854,9,Promoter,"['application', 'account', 'bank', 'cancel', 'opening', 'account', 'bank', 'didnt', 'bother', 'inform', 'client', 'god', 'sign', 'money']",8,Safety,2023-07-27,,,
appStore,2023-05-02 10:56:52,"App keeps giving me “something went wrong” and “it’s not you, it’s us” notification whenever I attempt to log-in. Totally unusually at this time of writing.",1,"Hey Andreani369, this is not the experience we want you to have. Please drop us an email with your contact details and a video recording/screenshot of what you are facing at help@gxs.com.sg, and we would be more than happy to look into this. Thank you! ",NaT,0.088,0.0,0.912,0.34,7,Passive,"['something', 'notification', 'whenever', 'attempt', 'time']",6,Login & Account Setup,2023-05-02,,,
appStore,2023-02-11 06:45:17,could you add a way to sign in using singpass password instead of only having to use the app?,4,"That's a good suggestion, AribNasikur ! Currently, we do not have such a sign in option for our app yet. We have forwarded your thoughts to the team as feedback for further consideration. 🙏 Thank you for your support! 💜",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['sign', 'singpass', 'password']",2,Customer Services,2023-02-11,Customer Services,3.0,Request for SingPass sign in feature
appStore,2022-10-09 03:24:14,"Not prepared? Then don’t launch. See your direct competitor got a pure breeze of experience. Onboarding was swift and fast. Just think the reviews here are just made by the staff lol, focusing on UI/UX what a joke. Best UI/UX where others cannot experience YET.",1,,NaT,0.209,0.032,0.76,0.8531,10,Promoter,"['launch', 'competitor', 'pure', 'breeze', 'experience', 'swift', 'fast', 'think', 'review', 'staff', 'joke', 'experience']",0,App Responsiveness,2022-10-09,,,
appStore,2024-01-18 08:45:46,"When you asked your staff to write a 5* review, don’t just get them to write great app, easy to use or hurray. Write how did the app help you, how you benefit from the app and why the app is soooo good?",1,Hi princesstazsdff. Thank you for your feedback. We're continuously working hard on improving our product offerings and also adding more features to our app to make your experience better. Please get in touch with us via email at help@gxs.com.sg or call at (+65) 3105 2055. We’d be happy to hear your feedback and make things right for you! 🙏\r\n,NaT,0.343,0.0,0.657,0.9601,10,Promoter,"['staff', 'write', 'review', 'write', 'hurray', 'write', 'help', 'benefit', 'soooo']",7,Competition,2024-01-18,,,
appStore,2022-12-14 09:36:34,"Love the modern design, user experience was great as well.",5,"Thrilled to hear that you've been enjoying our app, Joshua! We are constantly working on new and exciting features, and we can't wait for you to try them out in the future. Feel free to reach out to our support hotline, available 24/7 if you face any issues. 🙌",NaT,0.598,0.0,0.402,0.886,10,Promoter,"['love', 'design', 'user', 'experience']",9,Customer trust,2022-12-14,Customer trust,28.0,Others
appStore,2023-07-22 08:18:56,"Pls improve your good service for any person who are really need it,hope the app can improve soon",1,"We greatly appreciate your feedback and look forward to continuously improving our GXS app. While we may not have all the details to share just yet, rest assured that great things are in the works! 💜",NaT,0.417,0.0,0.583,0.8402,10,Promoter,"['service', 'person', 'need', 'hope']",4,User Interface,2023-07-22,User Interface,24.0,Others
appStore,2022-10-03 04:57:18,A whole new era of banking. Go GXS or go home! 💪🏼,5,"Hi Shannon! Thank you for the 5 stars review, it makes our day! 🤩",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['banking', 'home']",5,Credit card usage,2022-10-03,,,
appStore,2023-05-24 13:59:56,Sent me texts and email to tell me I am selected for flexi loan . But non is approved . Said borrow from $200 and above but can’t even borrow $200 😂 rejected all of my friend and family members . So who can borrow ? Millionaire ?,1,"\r\nHey, so sorry to hear that! GXS FlexiLoan applications gotta go through this whole evaluation process to meet our internal requirements. It's a bummer, but unfortunately, we are unable to offer you a FlexiLoan account at this time.😞 If have any clarifications, you can drop us a call at our 24/7 hotline at 3105 2055. We'll be happy to help!",NaT,0.201,0.101,0.698,0.8299,10,Promoter,"['sent', 'text', 'email', 'tell', 'flexi', 'loan', 'borrow', 'borrow', 'friend', 'family', 'member', 'borrow', 'millionaire']",7,Competition,2023-05-24,,,
appStore,2023-11-10 15:26:02,Keep creating account to write fake 5 star reviews when your app is so buggy and processing time is so slow. Worst banking app ever!,1,"Hey there! Sorry to hear this. This is definitely not the experience that we’d want you to have. Could you please get in touch with us via Live Chat or call, at (+65) 3105 2055, so that we can assist you further? We’d be happy to make things right for you! 🙏",NaT,0.069,0.243,0.688,-0.7629,1,Detractor,"['account', 'write', 'fake', 'star', 'review', 'buggy', 'processing', 'time', 'banking']",8,Safety,2023-11-10,Safety,11.0,Inability to delete fake accounts
appStore,2023-07-27 05:20:02,"Useless, lacks features and does not provide any improvement from traditional banks available in Singapore",1,"We're sorry to hear you feel that way.😔 Your feedback matters to us, and we're constantly working on improvements. If you have any specific features in mind, let us know! We'd love to make our app better for you. Thanks for sharing your thoughts.🙏",NaT,0.0,0.289,0.711,-0.6463,1,Detractor,"['useless', 'lack', 'feature', 'provide', 'improvement', 'bank', 'singapore']",1,Money Growth (Interest Rates),2023-07-27,Money Growth (Interest Rates),11.0,Lack of features
appStore,2023-08-08 06:46:48,"Reduced interest from 3.48 to 2.68% in less than a month, kenna baited to start an account here. Have removed all my funds and closed my account.",1,"We're sorry to hear that you feel this way, NethT. We recognise that our customers use GXS for Grab and Singtel Dash transactions to earn 1.2x reward points from eligible transactions, so from 17 August 2023, we're increasing the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. and the Saving Pockets will be adjusted to 2.68% p.a.\r 🙏",NaT,0.103,0.0,0.897,0.4588,8,Passive,"['interest', 'le', 'month', 'kenna', 'start', 'account', 'fund', 'account']",3,Services & Products,2023-08-08,Services & Products,6.0,High interest rates
appStore,2023-11-25 12:17:15,"THIS LITERALLY SAVED ME, i recommendation is high as the giant touches the sky",5,,NaT,0.214,0.0,0.786,0.5473,8,Passive,"['recommendation', 'giant', 'touch']",8,Safety,2023-11-25,Safety,25.0,Others
appStore,2023-11-23 09:53:53,When I sign up can’t sign up always say oops something went wrong please try again,1,"Hey there! If you’re encountering any issues while signing up, do reach out to us at help@gxs.com.sg or (+65) 3105 2055. We’d be happy to take a closer look into this for you and make things right. 🙏",NaT,0.119,0.16,0.722,-0.2023,4,Detractor,"['sign', 'sign', 'something', 'please']",3,Services & Products,2023-11-23,,,
appStore,2023-06-05 10:21:00,Great plat form … easy to use and hassle free.,5,"Thanks a million for your awesome review! We're thrilled to hear that you find our platform great and hassle-free. We've put a lot of effort into making it easy to use, so it's fantastic to know that you're having a smooth experience. 🙏💜",NaT,0.595,0.0,0.405,0.8834,10,Promoter,"['plat', 'form', 'hassle']",4,User Interface,2023-06-05,,,
appStore,2023-11-10 06:44:02,reliable and quick response,5,"Whew! Happy to hear that we’re reliable - you can count on us for your banking needs. 😉 If you need any help or have any feedback, feel free to get in touch with us, aaezy2g!\r",NaT,0.0,0.0,1.0,0.0,5,Detractor,"['quick', 'response']",4,User Interface,2023-11-10,User Interface,31.0,Others
appStore,2023-07-20 13:20:09,Pockets are unique and useful,5,"We've gotta say, your app-solutely awesome review had our entire team doing a victory dance. 💜 We love the Saving Pockets feature too! 🎉",NaT,0.42,0.0,0.58,0.4404,7,Passive,"['pocket', 'unique']",9,Customer trust,2023-07-20,Customer trust,35.0,Others
appStore,2022-10-03 07:18:03,Good interest rate on pockets and great user experience.,5,Hey there! So glad you're enjoying the saving pockets! Thank you for your five star review!🙏,NaT,0.625,0.0,0.375,0.875,10,Promoter,"['interest', 'rate', 'pocket', 'user', 'experience']",1,Money Growth (Interest Rates),2022-10-03,Money Growth (Interest Rates),29.0,Limited availability of high interest rates
appStore,2022-10-03 05:34:14,Love the savings pockets and daily interest!,5,Hey there! We're glad to hear you're enjoying saving pockets feature! It made our day hearing the wonderful review! 😍,NaT,0.6,0.0,0.4,0.8172,9,Promoter,"['love', 'pocket', 'interest']",6,Login & Account Setup,2022-10-03,Login & Account Setup,28.0,Others
appStore,2022-12-28 14:59:22,Did an intern write that script? Nice.,5,We appreciate your support. We're glad to have you with us too! 😁,NaT,0.318,0.0,0.682,0.4215,7,Passive,"['intern', 'write', 'script']",1,Money Growth (Interest Rates),2022-12-28,Money Growth (Interest Rates),43.0,Others
appStore,2023-12-06 08:35:24,Nice And Fast Bank,5,"Hi Ahmad Firdaus Bin Kasim, we are glad that the experience has been a delightful one for you. Thank you for your kind words and warm support.",NaT,0.483,0.0,0.517,0.4215,7,Passive,"['fast', 'bank']",0,App Responsiveness,2023-12-06,App Responsiveness,31.0,Others
appStore,2022-09-06 23:39:37,Best get back to the drawing board. Design thinking  forget about the  many “dumb” users out there including me.,1,Hi there! We're inviting customers progressively to make sure that everything is well built for the best experience possible. Thanks for your patience! 🙏,NaT,0.182,0.082,0.736,0.5106,8,Passive,"['board', 'design', 'forget', 'dumb', 'user']",9,Customer trust,2022-09-06,,,
